so_line_id,so_id,product_id,quantity,created_at
SOL-92ff84323f53,SO-10f4724cb0b7,PROD-00804,17,2025-02-28T14:39:29.187794
SOL-218b799667ac,SO-3377e4096cc7,PROD-00332,20,2025-02-28T14:39:29.187794
SOL-f3ea9ff92a5d,SO-3377e4096cc7,PROD-01824,14,2025-02-28T14:39:29.187794
SOL-4aaf23479d86,SO-3377e4096cc7,PROD-00133,1,2025-02-28T14:39:29.187794
SOL-1af5f8b9968f,SO-3377e4096cc7,PROD-00945,17,2025-02-28T14:39:29.187794
SOL-8867554e409c,SO-3377e4096cc7,PROD-00732,3,2025-02-28T14:39:29.187794
SOL-d160cc91e458,SO-45298888ec25,PROD-00624,7,2025-02-28T14:39:29.187794
SOL-23fb217f71f2,SO-45298888ec25,PROD-00560,4,2025-02-28T14:39:29.187794
SOL-9d8572ba444d,SO-45298888ec25,PROD-00583,20,2025-02-28T14:39:29.187794
SOL-ee616cedf592,SO-45298888ec25,PROD-00161,15,2025-02-28T14:39:29.187794
SOL-125e3bda2410,SO-9a8e32b48b4c,PROD-00402,5,2025-02-28T14:39:29.187794
SOL-7fd46ad7d530,SO-9a8e32b48b4c,PROD-00052,17,2025-02-28T14:39:29.187794
SOL-413f05872a8f,SO-906ccf4df347,PROD-00171,10,2025-02-28T14:39:29.187794
SOL-0b77477891c7,SO-906ccf4df347,PROD-00411,9,2025-02-28T14:39:29.187794
SOL-abd6bcac7111,SO-906ccf4df347,PROD-01864,2,2025-02-28T14:39:29.187794
SOL-8f9c20e69910,SO-53e7d231e165,PROD-01358,6,2025-02-28T14:39:29.187794
SOL-5a060fd79991,SO-53e7d231e165,PROD-00839,8,2025-02-28T14:39:29.187794
SOL-16cd2b1f4a3c,SO-d20b8714b620,PROD-00940,17,2025-02-28T14:39:29.187794
SOL-5223fe74c699,SO-28ffc0246f0a,PROD-00627,8,2025-02-28T14:39:29.187794
SOL-6dc3938c93a4,SO-28ffc0246f0a,PROD-00388,16,2025-02-28T14:39:29.187794
SOL-cb978b913463,SO-ed8397e04e62,PROD-00922,3,2025-02-28T14:39:29.187794
SOL-8ed853e0a3ff,SO-04ad988cb97f,PROD-00597,13,2025-02-28T14:39:29.187794
SOL-c3387ebb2f7a,SO-04ad988cb97f,PROD-00938,1,2025-02-28T14:39:29.187794
SOL-dbfa03aab342,SO-04ad988cb97f,PROD-01277,12,2025-02-28T14:39:29.187794
SOL-6f7d4a703592,SO-e82f09237e73,PROD-01237,7,2025-02-28T14:39:29.187794
SOL-7f512b009788,SO-e82f09237e73,PROD-00395,9,2025-02-28T14:39:29.187794
SOL-3ff8126f5915,SO-dec68f7f43a7,PROD-01510,9,2025-02-28T14:39:29.187794
SOL-3ca0bf3fe09a,SO-dec68f7f43a7,PROD-00559,16,2025-02-28T14:39:29.187794
SOL-d786420ebc3e,SO-dec68f7f43a7,PROD-01693,8,2025-02-28T14:39:29.187794
SOL-10151d5024ab,SO-dec68f7f43a7,PROD-01640,19,2025-02-28T14:39:29.187794
SOL-498893ee8b71,SO-dec68f7f43a7,PROD-01862,10,2025-02-28T14:39:29.187794
SOL-697a7873e81d,SO-e1814de7972c,PROD-01636,10,2025-02-28T14:39:29.187794
SOL-cc463d2e5a3a,SO-e1814de7972c,PROD-01201,9,2025-02-28T14:39:29.187794
SOL-051937c25f06,SO-e1814de7972c,PROD-00241,10,2025-02-28T14:39:29.187794
SOL-d27035bb0f1e,SO-e1814de7972c,PROD-01920,7,2025-02-28T14:39:29.187794
SOL-9cd4b43b9811,SO-eb7d37ad1b2f,PROD-01935,7,2025-02-28T14:39:29.187794
SOL-f73bd97390d0,SO-eb7d37ad1b2f,PROD-01627,9,2025-02-28T14:39:29.187794
SOL-fa2b132ecdf2,SO-ea6053d2d710,PROD-01011,20,2025-02-28T14:39:29.187794
SOL-25d57d80e2fe,SO-ea6053d2d710,PROD-01463,1,2025-02-28T14:39:29.187794
SOL-cab2234f609c,SO-ea6053d2d710,PROD-00798,18,2025-02-28T14:39:29.187794
SOL-dd6e4678839b,SO-ea6053d2d710,PROD-01416,4,2025-02-28T14:39:29.187794
SOL-5f2bd29ca199,SO-ea6053d2d710,PROD-00092,17,2025-02-28T14:39:29.187794
SOL-9f213a3c7629,SO-2316722d2b34,PROD-00268,20,2025-03-01T14:39:29.187794
SOL-20089fbd0466,SO-2316722d2b34,PROD-00213,20,2025-03-01T14:39:29.187794
SOL-46d808b3f2ef,SO-2316722d2b34,PROD-00899,13,2025-03-01T14:39:29.187794
SOL-d8753f4554c3,SO-61ea5adf4924,PROD-01924,11,2025-03-01T14:39:29.187794
SOL-0d52db342063,SO-61ea5adf4924,PROD-01817,15,2025-03-01T14:39:29.187794
SOL-2c1a17f55ea5,SO-61ea5adf4924,PROD-00035,15,2025-03-01T14:39:29.187794
SOL-4cabd5e1cf06,SO-61ea5adf4924,PROD-01675,2,2025-03-01T14:39:29.187794
SOL-8e01f49c5742,SO-61ea5adf4924,PROD-00598,1,2025-03-01T14:39:29.187794
SOL-8cf28c7306e6,SO-f637413628fb,PROD-00137,19,2025-03-01T14:39:29.187794
SOL-9facb330a1b8,SO-f637413628fb,PROD-01536,8,2025-03-01T14:39:29.187794
SOL-2cd3c4bd629b,SO-f637413628fb,PROD-00838,19,2025-03-01T14:39:29.187794
SOL-bf9dcd55cd74,SO-f637413628fb,PROD-01486,17,2025-03-01T14:39:29.187794
SOL-1a63813d6beb,SO-f637413628fb,PROD-01419,7,2025-03-01T14:39:29.187794
SOL-481e38048c29,SO-79978ebf032e,PROD-00126,9,2025-03-01T14:39:29.187794
SOL-40f586143d0e,SO-79978ebf032e,PROD-00941,11,2025-03-01T14:39:29.187794
SOL-ed30f294596e,SO-809b36bb88a7,PROD-01217,12,2025-03-01T14:39:29.187794
SOL-10274cec7061,SO-809b36bb88a7,PROD-00534,2,2025-03-01T14:39:29.187794
SOL-638d7b38cb8a,SO-809b36bb88a7,PROD-00827,5,2025-03-01T14:39:29.187794
SOL-8f097788bb0b,SO-809b36bb88a7,PROD-00808,7,2025-03-01T14:39:29.187794
SOL-b1ae050bd136,SO-4bf688a96edf,PROD-00962,17,2025-03-01T14:39:29.187794
SOL-a0854cc642da,SO-4bf688a96edf,PROD-01772,1,2025-03-01T14:39:29.187794
SOL-c7f256bfb5bc,SO-4bf688a96edf,PROD-00801,9,2025-03-01T14:39:29.187794
SOL-408af9646b4f,SO-4bf688a96edf,PROD-01249,17,2025-03-01T14:39:29.187794
SOL-2f3344efe5e1,SO-4bf688a96edf,PROD-00721,18,2025-03-01T14:39:29.187794
SOL-21cc9789a952,SO-e2db847ae0ad,PROD-01381,17,2025-03-01T14:39:29.187794
SOL-de69fd0ff308,SO-e2db847ae0ad,PROD-01959,2,2025-03-01T14:39:29.187794
SOL-43b98d509117,SO-e2db847ae0ad,PROD-00165,3,2025-03-01T14:39:29.187794
SOL-81dc8f50a8a4,SO-c6c96f8cfb2f,PROD-00245,8,2025-03-01T14:39:29.187794
SOL-5cf9bbdd5395,SO-c6c96f8cfb2f,PROD-01302,14,2025-03-01T14:39:29.187794
SOL-700932de784e,SO-c6c96f8cfb2f,PROD-00269,8,2025-03-01T14:39:29.187794
SOL-b466500688fd,SO-c6c96f8cfb2f,PROD-00781,19,2025-03-01T14:39:29.187794
SOL-5399aa139de3,SO-fa0789b3973b,PROD-01584,19,2025-03-01T14:39:29.187794
SOL-bc30f0749232,SO-24c644340824,PROD-00002,17,2025-03-01T14:39:29.187794
SOL-2ae949f7895b,SO-24c644340824,PROD-01804,19,2025-03-01T14:39:29.187794
SOL-afdb2f4d70aa,SO-24c644340824,PROD-00523,11,2025-03-01T14:39:29.187794
SOL-94e69bc21d9a,SO-24c644340824,PROD-00004,11,2025-03-01T14:39:29.187794
SOL-f8046eef46bf,SO-24c644340824,PROD-00577,15,2025-03-01T14:39:29.187794
SOL-08a4c950b184,SO-847ee2bead7d,PROD-01057,9,2025-03-01T14:39:29.187794
SOL-81d85ecdc8a0,SO-847ee2bead7d,PROD-00172,12,2025-03-01T14:39:29.187794
SOL-ff0ceadcd035,SO-847ee2bead7d,PROD-00680,8,2025-03-01T14:39:29.187794
SOL-9428c59767b5,SO-847ee2bead7d,PROD-00843,11,2025-03-01T14:39:29.187794
SOL-aff3ed7f50fa,SO-b285844a2c6f,PROD-00365,1,2025-03-01T14:39:29.187794
SOL-2d9bdadf6c15,SO-7f50d24f5ac1,PROD-01303,10,2025-03-01T14:39:29.187794
SOL-8056569a4592,SO-0c509abe79db,PROD-01040,11,2025-03-01T14:39:29.187794
SOL-c1b3a94f24db,SO-0c509abe79db,PROD-00438,16,2025-03-01T14:39:29.187794
SOL-0b2c698d9b54,SO-0c509abe79db,PROD-01426,12,2025-03-01T14:39:29.187794
SOL-4cdb38d56330,SO-fb6030e32562,PROD-01810,2,2025-03-01T14:39:29.187794
SOL-34e352a7bd26,SO-fb6030e32562,PROD-00381,2,2025-03-01T14:39:29.187794
SOL-d82956ea942d,SO-f32034385b18,PROD-01434,13,2025-03-01T14:39:29.187794
SOL-1801be197e8c,SO-f32034385b18,PROD-00305,9,2025-03-01T14:39:29.187794
SOL-ffec6286ff47,SO-f32034385b18,PROD-01028,6,2025-03-01T14:39:29.187794
SOL-ce162961ef96,SO-b4f63ce56106,PROD-01030,11,2025-03-01T14:39:29.187794
SOL-fe7c5743a79e,SO-b4f63ce56106,PROD-00386,2,2025-03-01T14:39:29.187794
SOL-eca466bb7df9,SO-5173c46615dd,PROD-01197,10,2025-03-01T14:39:29.187794
SOL-2bda4cc3dc3b,SO-5173c46615dd,PROD-00182,10,2025-03-01T14:39:29.187794
SOL-5b767a06e1d5,SO-5173c46615dd,PROD-00588,7,2025-03-01T14:39:29.187794
SOL-3a646ced8bab,SO-41e22987141d,PROD-01799,12,2025-03-01T14:39:29.187794
SOL-cb57664407de,SO-41e22987141d,PROD-00600,18,2025-03-01T14:39:29.187794
SOL-c3b0a2190cba,SO-8a1cb7240b0a,PROD-00942,19,2025-03-01T14:39:29.187794
SOL-451d85cd9f55,SO-1b8e4f6a401f,PROD-00240,16,2025-03-01T14:39:29.187794
SOL-0fd3db4f45de,SO-1b8e4f6a401f,PROD-01446,1,2025-03-01T14:39:29.187794
SOL-c3cde85edb1e,SO-1b8e4f6a401f,PROD-01894,3,2025-03-01T14:39:29.187794
SOL-141dbc74d99f,SO-1b8e4f6a401f,PROD-00258,20,2025-03-01T14:39:29.187794
SOL-6e635072357f,SO-d0124671a690,PROD-01684,19,2025-03-01T14:39:29.187794
SOL-5d716d50b0ed,SO-d0124671a690,PROD-01071,11,2025-03-01T14:39:29.187794
SOL-5ea60d0da471,SO-d0124671a690,PROD-01108,20,2025-03-01T14:39:29.187794
SOL-17497ff999f5,SO-d0b2675bc2d5,PROD-00754,19,2025-03-01T14:39:29.187794
SOL-71a0e7defc78,SO-d0b2675bc2d5,PROD-01313,14,2025-03-01T14:39:29.187794
SOL-80c87d5d72b4,SO-d0b2675bc2d5,PROD-00805,1,2025-03-01T14:39:29.187794
SOL-d176bacb2c7a,SO-d0b2675bc2d5,PROD-00897,12,2025-03-01T14:39:29.187794
SOL-8eea96d991cc,SO-d0b2675bc2d5,PROD-00645,5,2025-03-01T14:39:29.187794
SOL-8831144ee634,SO-2813a5c85871,PROD-01254,4,2025-03-01T14:39:29.187794
SOL-b90f9a19f2d7,SO-2813a5c85871,PROD-01040,6,2025-03-01T14:39:29.187794
SOL-f6044d0d9996,SO-79e2bf04bca5,PROD-00671,19,2025-03-01T14:39:29.187794
SOL-975015313cdd,SO-79e2bf04bca5,PROD-01975,16,2025-03-01T14:39:29.187794
SOL-6eb9033de84f,SO-79e2bf04bca5,PROD-01241,6,2025-03-01T14:39:29.187794
SOL-ee954279daf7,SO-bef4728d354d,PROD-00191,6,2025-03-01T14:39:29.187794
SOL-d7fccdd41d2d,SO-bef4728d354d,PROD-01518,2,2025-03-01T14:39:29.187794
SOL-0d1dc5cd6749,SO-7c2b7fba6afa,PROD-00079,18,2025-03-01T14:39:29.187794
SOL-563ee008c53c,SO-7c2b7fba6afa,PROD-01258,6,2025-03-01T14:39:29.187794
SOL-8a4b4951d5fb,SO-7c2b7fba6afa,PROD-00403,11,2025-03-01T14:39:29.187794
SOL-485e69b8a09c,SO-7c2b7fba6afa,PROD-00603,13,2025-03-01T14:39:29.187794
SOL-6ff859f9f0a9,SO-d137cdf37d47,PROD-00276,20,2025-03-01T14:39:29.187794
SOL-999a9fa59a19,SO-da80700a53e6,PROD-00137,18,2025-03-01T14:39:29.187794
SOL-a827679faf5b,SO-da80700a53e6,PROD-00034,13,2025-03-01T14:39:29.187794
SOL-00e857e5cfae,SO-da80700a53e6,PROD-01565,14,2025-03-01T14:39:29.187794
SOL-bc0175477b90,SO-da80700a53e6,PROD-00025,2,2025-03-01T14:39:29.187794
SOL-6532bc4c1b53,SO-da80700a53e6,PROD-01408,20,2025-03-01T14:39:29.187794
SOL-1f3bdbafd0d6,SO-d9567fef4b4c,PROD-01775,10,2025-03-01T14:39:29.187794
SOL-83d1d4eb72d6,SO-d9567fef4b4c,PROD-01962,3,2025-03-01T14:39:29.187794
SOL-5bba10910ac0,SO-d9567fef4b4c,PROD-00257,11,2025-03-01T14:39:29.187794
SOL-38742e709c9d,SO-d9567fef4b4c,PROD-00506,16,2025-03-01T14:39:29.187794
SOL-a4c99afad71f,SO-562fd870fbca,PROD-00624,14,2025-03-01T14:39:29.187794
SOL-fce11a107a53,SO-562fd870fbca,PROD-00644,6,2025-03-01T14:39:29.187794
SOL-d2913b33eed8,SO-68c07d3c6090,PROD-01712,8,2025-03-01T14:39:29.187794
SOL-f5a24ca49fd5,SO-68c07d3c6090,PROD-01210,13,2025-03-01T14:39:29.187794
SOL-275a62a58954,SO-938f2587bcdf,PROD-01317,3,2025-03-01T14:39:29.187794
SOL-13a3c296e55d,SO-938f2587bcdf,PROD-01799,1,2025-03-01T14:39:29.187794
SOL-1204e8c1a5b0,SO-938f2587bcdf,PROD-01212,5,2025-03-01T14:39:29.187794
SOL-f581ea3d23c4,SO-938f2587bcdf,PROD-01182,8,2025-03-01T14:39:29.187794
SOL-ccc5f2c84f45,SO-d7c7686cd998,PROD-00329,6,2025-03-01T14:39:29.187794
SOL-92a8a84eebf6,SO-d7c7686cd998,PROD-01665,2,2025-03-01T14:39:29.187794
SOL-03be45e2637e,SO-d7c7686cd998,PROD-00198,6,2025-03-01T14:39:29.187794
SOL-844d0cb4b05b,SO-cc126788129c,PROD-00180,17,2025-03-01T14:39:29.187794
SOL-52601d9fd2c6,SO-cc126788129c,PROD-00182,19,2025-03-01T14:39:29.187794
SOL-9189c2297afa,SO-cc126788129c,PROD-00187,14,2025-03-01T14:39:29.187794
SOL-b65bc11df3ef,SO-cc126788129c,PROD-00836,3,2025-03-01T14:39:29.187794
SOL-4e7cd86b91e2,SO-cc126788129c,PROD-00591,1,2025-03-01T14:39:29.187794
SOL-3947ac5c5c72,SO-338617cd794c,PROD-01789,9,2025-03-01T14:39:29.187794
SOL-554533066159,SO-338617cd794c,PROD-00149,14,2025-03-01T14:39:29.187794
SOL-8eb5a561d31e,SO-338617cd794c,PROD-00512,12,2025-03-01T14:39:29.187794
SOL-907fb8ac0954,SO-338617cd794c,PROD-00605,15,2025-03-01T14:39:29.187794
SOL-cd034a3efc58,SO-338617cd794c,PROD-00936,12,2025-03-01T14:39:29.187794
SOL-7ea1161a792f,SO-b1483998018a,PROD-01453,1,2025-03-01T14:39:29.187794
SOL-98e10b8880f4,SO-b1483998018a,PROD-01872,17,2025-03-01T14:39:29.187794
SOL-730780844c2b,SO-9d66e8d9952c,PROD-00599,17,2025-03-01T14:39:29.187794
SOL-3d0a136de3c9,SO-9d66e8d9952c,PROD-00235,16,2025-03-01T14:39:29.187794
SOL-909fa5ed8509,SO-9d66e8d9952c,PROD-00171,13,2025-03-01T14:39:29.187794
SOL-9d0be4bf7958,SO-9d66e8d9952c,PROD-01919,19,2025-03-01T14:39:29.187794
SOL-c9c587c0dd35,SO-9d66e8d9952c,PROD-00022,3,2025-03-01T14:39:29.187794
SOL-90d8342f5123,SO-e6727b29f2d2,PROD-01682,15,2025-03-01T14:39:29.187794
SOL-da1bbddeda65,SO-e6727b29f2d2,PROD-00717,4,2025-03-01T14:39:29.187794
SOL-dd523d2542c5,SO-e3aabca9687f,PROD-00266,11,2025-03-01T14:39:29.187794
SOL-1e1a0b63c7fc,SO-e3aabca9687f,PROD-01393,9,2025-03-01T14:39:29.187794
SOL-96f44c173f8b,SO-62b7fe151699,PROD-01333,13,2025-03-02T14:39:29.187794
SOL-b17e6554599d,SO-62b7fe151699,PROD-00138,6,2025-03-02T14:39:29.187794
SOL-bc3618de52d1,SO-935065ed50b2,PROD-01344,16,2025-03-02T14:39:29.187794
SOL-dd59e5c3aef2,SO-935065ed50b2,PROD-01433,5,2025-03-02T14:39:29.187794
SOL-9b07c41e621f,SO-935065ed50b2,PROD-01920,8,2025-03-02T14:39:29.187794
SOL-1c2a6e889944,SO-935065ed50b2,PROD-00163,6,2025-03-02T14:39:29.187794
SOL-396ac5c3ce4c,SO-935065ed50b2,PROD-01518,1,2025-03-02T14:39:29.187794
SOL-4762f1cf1dac,SO-a959470696d3,PROD-00807,16,2025-03-02T14:39:29.187794
SOL-1b6d3837ade1,SO-a959470696d3,PROD-00575,18,2025-03-02T14:39:29.187794
SOL-3aa26809c939,SO-a959470696d3,PROD-00426,5,2025-03-02T14:39:29.187794
SOL-03c8bbd574de,SO-6f8ee6ff61a8,PROD-01080,18,2025-03-02T14:39:29.187794
SOL-f6f7ff43de09,SO-c5e66ac0af35,PROD-00072,15,2025-03-02T14:39:29.187794
SOL-a07246eb022b,SO-d4ea114c7df8,PROD-00313,16,2025-03-02T14:39:29.187794
SOL-f96f7ffa0090,SO-d4ea114c7df8,PROD-01986,20,2025-03-02T14:39:29.187794
SOL-57d17f429b26,SO-d4ea114c7df8,PROD-01974,11,2025-03-02T14:39:29.187794
SOL-d5093822095f,SO-2c704b463f9b,PROD-01883,17,2025-03-02T14:39:29.187794
SOL-aba0e4022018,SO-2c704b463f9b,PROD-00740,8,2025-03-02T14:39:29.187794
SOL-c4da59bc7be9,SO-2c704b463f9b,PROD-00512,2,2025-03-02T14:39:29.187794
SOL-74b9023e45ad,SO-2c704b463f9b,PROD-00837,15,2025-03-02T14:39:29.187794
SOL-1d4bf727c249,SO-7504c241b46a,PROD-01595,7,2025-03-02T14:39:29.187794
SOL-74f97227438b,SO-7504c241b46a,PROD-01340,11,2025-03-02T14:39:29.187794
SOL-c3b55efa22fe,SO-7504c241b46a,PROD-00257,8,2025-03-02T14:39:29.187794
SOL-f4f6235a1866,SO-7504c241b46a,PROD-01676,18,2025-03-02T14:39:29.187794
SOL-7426826ba373,SO-e8721d895e13,PROD-01629,18,2025-03-02T14:39:29.187794
SOL-bcdcd0eb2aa9,SO-e8721d895e13,PROD-00813,3,2025-03-02T14:39:29.187794
SOL-a32d86967654,SO-e8721d895e13,PROD-01653,9,2025-03-02T14:39:29.187794
SOL-6a8157d7b229,SO-e8721d895e13,PROD-01939,3,2025-03-02T14:39:29.187794
SOL-5a72e1f36319,SO-e8721d895e13,PROD-00522,11,2025-03-02T14:39:29.187794
SOL-0f059ed1191b,SO-eab1a05a4ace,PROD-01300,8,2025-03-02T14:39:29.187794
SOL-3ced8fe7fb54,SO-eab1a05a4ace,PROD-00411,19,2025-03-02T14:39:29.187794
SOL-50ff4dfdece6,SO-eab1a05a4ace,PROD-01106,11,2025-03-02T14:39:29.187794
SOL-d3f0fa2e2463,SO-eab1a05a4ace,PROD-00889,8,2025-03-02T14:39:29.187794
SOL-3f181f5bbaf5,SO-eab1a05a4ace,PROD-01969,1,2025-03-02T14:39:29.187794
SOL-708f97d9cd01,SO-021182e8657e,PROD-00555,16,2025-03-02T14:39:29.187794
SOL-1fee14ad9cc7,SO-ccd7fb2972d0,PROD-00637,20,2025-03-02T14:39:29.187794
SOL-95b87eb6faaa,SO-ccd7fb2972d0,PROD-00863,12,2025-03-02T14:39:29.187794
SOL-d02655cfeccd,SO-ccd7fb2972d0,PROD-00936,15,2025-03-02T14:39:29.187794
SOL-b4473dd71ad6,SO-ccd7fb2972d0,PROD-01535,17,2025-03-02T14:39:29.187794
SOL-0d4a4994391c,SO-de4dd547487d,PROD-01145,19,2025-03-02T14:39:29.187794
SOL-7068ea6abea3,SO-de4dd547487d,PROD-00668,12,2025-03-02T14:39:29.187794
SOL-42c2d4810306,SO-ddc16b093327,PROD-01186,12,2025-03-02T14:39:29.187794
SOL-63f68d26dfc9,SO-ddc16b093327,PROD-00479,8,2025-03-02T14:39:29.187794
SOL-5ab95012ff21,SO-ddc16b093327,PROD-00557,15,2025-03-02T14:39:29.187794
SOL-7e0c01322547,SO-ddc16b093327,PROD-00660,8,2025-03-02T14:39:29.187794
SOL-c53cd1538282,SO-0b07b55bb45e,PROD-00594,11,2025-03-02T14:39:29.187794
SOL-2e78edad7565,SO-0b07b55bb45e,PROD-00775,3,2025-03-02T14:39:29.187794
SOL-d45897037a98,SO-2b9d15f5e9c0,PROD-01231,12,2025-03-02T14:39:29.187794
SOL-bfc23bed8216,SO-2b9d15f5e9c0,PROD-00815,9,2025-03-02T14:39:29.187794
SOL-2c1444dfdc74,SO-2b9d15f5e9c0,PROD-00956,10,2025-03-02T14:39:29.187794
SOL-38333616c025,SO-2b9d15f5e9c0,PROD-01791,8,2025-03-02T14:39:29.187794
SOL-c45c9df6e5d8,SO-2b9d15f5e9c0,PROD-00219,3,2025-03-02T14:39:29.187794
SOL-40274868924c,SO-3cbfb4573d8a,PROD-00372,20,2025-03-02T14:39:29.187794
SOL-7d6e2e517732,SO-3cbfb4573d8a,PROD-00859,16,2025-03-02T14:39:29.187794
SOL-d105cd1da885,SO-126daa708eb3,PROD-00362,17,2025-03-02T14:39:29.187794
SOL-a8c3a01b3799,SO-126daa708eb3,PROD-01364,2,2025-03-02T14:39:29.187794
SOL-ac567754626a,SO-126daa708eb3,PROD-00483,3,2025-03-02T14:39:29.187794
SOL-6af846ca1e19,SO-126daa708eb3,PROD-01668,6,2025-03-02T14:39:29.187794
SOL-0f5a8730065a,SO-126daa708eb3,PROD-00906,20,2025-03-02T14:39:29.187794
SOL-b48986508490,SO-edcf795b9cf8,PROD-00835,7,2025-03-02T14:39:29.187794
SOL-acb4eb8d3aae,SO-edcf795b9cf8,PROD-00980,7,2025-03-02T14:39:29.187794
SOL-501fa1b141c6,SO-edcf795b9cf8,PROD-00247,12,2025-03-02T14:39:29.187794
SOL-7389dc308788,SO-38d385f8fa9f,PROD-00560,3,2025-03-02T14:39:29.187794
SOL-0a29a6783ae8,SO-38d385f8fa9f,PROD-00272,2,2025-03-02T14:39:29.187794
SOL-2be620f4f585,SO-38d385f8fa9f,PROD-01173,18,2025-03-02T14:39:29.187794
SOL-af3e1182ef2d,SO-0b5c4dbd6b88,PROD-00354,16,2025-03-02T14:39:29.187794
SOL-67cb69a20039,SO-0b5c4dbd6b88,PROD-00659,14,2025-03-02T14:39:29.187794
SOL-46f8c0b4dccd,SO-0b5c4dbd6b88,PROD-01323,17,2025-03-02T14:39:29.187794
SOL-5bf48b4ff926,SO-0b5c4dbd6b88,PROD-01300,1,2025-03-02T14:39:29.187794
SOL-8305e0b81e99,SO-0b5c4dbd6b88,PROD-01624,16,2025-03-02T14:39:29.187794
SOL-46bcdc7ff761,SO-6a4e2f4b7c71,PROD-01124,9,2025-03-02T14:39:29.187794
SOL-1a9ffeb9ef28,SO-6a4e2f4b7c71,PROD-01574,17,2025-03-02T14:39:29.187794
SOL-24fe26320bdb,SO-18d15def2668,PROD-00696,9,2025-03-02T14:39:29.187794
SOL-3188f4d7838b,SO-18d15def2668,PROD-00473,3,2025-03-02T14:39:29.187794
SOL-c11988833d66,SO-18d15def2668,PROD-00299,16,2025-03-02T14:39:29.187794
SOL-5ac8801e1ebe,SO-18d15def2668,PROD-01290,7,2025-03-02T14:39:29.187794
SOL-c8b586ae0b60,SO-18d15def2668,PROD-00228,20,2025-03-02T14:39:29.187794
SOL-3c8a660dc5f2,SO-f6e288311978,PROD-01141,14,2025-03-02T14:39:29.187794
SOL-dc58f8ff4c1b,SO-f6e288311978,PROD-01423,17,2025-03-02T14:39:29.187794
SOL-a40e319541b1,SO-f6e288311978,PROD-00814,15,2025-03-02T14:39:29.187794
SOL-1e19fd726740,SO-ff3c420f949f,PROD-01770,19,2025-03-02T14:39:29.187794
SOL-0027c3561191,SO-ff3c420f949f,PROD-01602,16,2025-03-02T14:39:29.187794
SOL-3816350a35b8,SO-ff3c420f949f,PROD-00987,12,2025-03-02T14:39:29.187794
SOL-c8c4b770881d,SO-ff3c420f949f,PROD-01596,13,2025-03-02T14:39:29.187794
SOL-ff23eb68d1ef,SO-0633dd71a65e,PROD-00058,12,2025-03-02T14:39:29.187794
SOL-b22597435545,SO-ff43731724c3,PROD-00571,20,2025-03-02T14:39:29.187794
SOL-ad0d3d366cfc,SO-ff43731724c3,PROD-00321,3,2025-03-02T14:39:29.187794
SOL-08922ec0b60a,SO-35de75427f13,PROD-00526,12,2025-03-02T14:39:29.187794
SOL-7e5d02833dcd,SO-35de75427f13,PROD-00084,12,2025-03-02T14:39:29.187794
SOL-42478fea699a,SO-35de75427f13,PROD-01915,8,2025-03-02T14:39:29.187794
SOL-92f8bdcabf7f,SO-85c2073f57ce,PROD-01453,8,2025-03-02T14:39:29.187794
SOL-2976add76750,SO-d182b1c719ea,PROD-00792,19,2025-03-02T14:39:29.187794
SOL-b36a88124107,SO-d182b1c719ea,PROD-01736,11,2025-03-02T14:39:29.187794
SOL-7a36605ced2c,SO-d182b1c719ea,PROD-01076,1,2025-03-02T14:39:29.187794
SOL-2048cbe9472d,SO-a221576ce580,PROD-00301,20,2025-03-02T14:39:29.187794
SOL-71ff370c76ad,SO-a221576ce580,PROD-01923,18,2025-03-02T14:39:29.187794
SOL-5acdf3bc27ae,SO-a221576ce580,PROD-00614,8,2025-03-02T14:39:29.187794
SOL-7666de9dc1c5,SO-59bd4806a8e2,PROD-00437,3,2025-03-02T14:39:29.187794
SOL-784a2127c073,SO-bef64a46bc14,PROD-00672,5,2025-03-02T14:39:29.187794
SOL-ef66ac44027f,SO-4689f5bc0bb7,PROD-01986,17,2025-03-02T14:39:29.187794
SOL-d2f96b254056,SO-c95e1080c447,PROD-01407,19,2025-03-02T14:39:29.187794
SOL-8bdd1be1e8c0,SO-c95e1080c447,PROD-01751,4,2025-03-02T14:39:29.187794
SOL-66adc6d10970,SO-c95e1080c447,PROD-01841,13,2025-03-02T14:39:29.187794
SOL-a705cd840939,SO-c95e1080c447,PROD-00210,20,2025-03-02T14:39:29.187794
SOL-90a3dee853d9,SO-61e998e63543,PROD-01433,12,2025-03-02T14:39:29.187794
SOL-27f60759c56c,SO-61e998e63543,PROD-00815,20,2025-03-02T14:39:29.187794
SOL-a02f1115e413,SO-b0857a6efcbf,PROD-00499,17,2025-03-02T14:39:29.187794
SOL-9a97a940d0c8,SO-b0857a6efcbf,PROD-01589,1,2025-03-02T14:39:29.187794
SOL-300e6da624e3,SO-b0857a6efcbf,PROD-01823,4,2025-03-02T14:39:29.187794
SOL-832d91f88b25,SO-b0857a6efcbf,PROD-00343,17,2025-03-02T14:39:29.187794
SOL-d5ed32ce2397,SO-aebb892c8d68,PROD-00801,11,2025-03-02T14:39:29.187794
SOL-83c64784dbf8,SO-3ed08e2e5ff0,PROD-00717,10,2025-03-02T14:39:29.187794
SOL-6b6661558c80,SO-174f5d6057b6,PROD-01044,4,2025-03-02T14:39:29.187794
SOL-56857304b2a5,SO-174f5d6057b6,PROD-00600,19,2025-03-02T14:39:29.187794
